province,type_property,property_url,property_id,subtype_property,type_of_contract,postal_code,city,price,vat_included,state_of_property,heating_type,sun_exposure,livable_surface,construction_year,epc_score,latitude,longitude,furnished,facades,floors,bedrooms,bathrooms,showers,toilets,terrace,veranda,elevator,access_for_disabled,garden,garage,swimming_pool,cellar,attic,flooding_area_type,distance_from_train_stations_by_foot,distance_from_train_stations_by_car,distance_from_motorway_by_car,distance_from_bus_by_foot,distance_from_tram_by_foot,distance_from_metro_by_foot,distance_from_nursery_by_foot,distance_from_nursery_by_car,distance_from_preschool_by_foot,distance_from_preschool_by_car,distance_from_elementary_school_by_foot,distance_from_elementary_school_by_car,distance_from_high_school_by_foot,distance_from_high_school_by_car,distance_from_supermarket_by_foot,distance_from_supermarket_by_car,distance_from_supermarket_by_transports,description
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbe32723,vbe32723,apartment,sale,1160,oudergem,300000.0,,Normal,Gas,,70,1962,C,50.8135769,4.4140542,0,4,,2,1,,1,1,,,,,,,,,(information not available),1000.0,1100.0,881.0,133.0,1100.0,649.0,906.0,986.0,570.0,1300.0,701.0,937.0,701.0,937.0,870.0,1000.0,622.0,"Avenue de Beaulieu, close to the Etangs des Pêcheries, Beaulieu metro station and all amenities, beautiful bright and fully renovated (in 2017) apartment of 70m² (according to EPC) + terrace of 15m² with lovely open view located on the 10th floor of a 12-storey building (with lift). The apartment comprises: an entrance hall, a living and dining room, a fitted open-plan kitchen, a night hall with laundry area, 2 bedrooms (9m² and 12m²), a shower room and a separate WC. Private cellar. Double glazed windows. Communal gas boiler. EPC: C+. Available upon deed. Not to be missed, love at first sight guaranteed! More information on our website:
www.immobolle.be
(reference: 7720212)
Show all
Show less"
brussels,Apartment,https://immovlan.be/en/detail/studio/for-sale/1000/brussels/vbe32699,vbe32699,studio,sale,1000,brussels,185000.0,1,Normal,,,38,,,50.8227567,4.3672239,,,,,1,1,,,,1,0,,,,,,(information not available),1300.0,1400.0,4900.0,110.0,125.0,1700.0,44.0,44.0,415.0,415.0,415.0,415.0,419.0,419.0,92.0,409.0,92.0,"LA MAISON HOLISTIC PROPERTIES GROUP presents this bright studio of approximately 38 m², located on the 3rd floor of the
“Wellington Arms”
building, on the corner of Avenue Louise, just steps away from Etangs d'Ixelles, in one of Brussels’ most sought-after neighborhoods.
Fully renovated, the property comprises an entrance hall with cloakroom, a fully equipped kitchen, a pleasant living area incorporating a sleeping corner, and a shower room with toilet.
Thanks to its prime location, natural light, and functional layout, this studio represents an excellent investment opportunity or a high-quality pied-à-terre.
PEB: E+
Monthly charges : €150 (provisions for common charges, as well as individual water and heating costs)
Show all
Show less"
brussels,Apartment,https://immovlan.be/en/detail/ground-floor/for-sale/1050/elsene/vbe32440,vbe32440,ground-floor,sale,1050,elsene,310000.0,1,Normal,,,10,,D,50.8235717,4.3766927,0,,,1,1,,1,,,1,,,,,1,,(information not available),995.0,1500.0,3600.0,239.0,544.0,2100.0,291.0,1200.0,269.0,1200.0,269.0,1200.0,561.0,986.0,591.0,751.0,591.0,"Situé sur la prestigieuse avenue ""Franklin Roosevelt"" dans un parc arboré jouxtant le bois de la Cambre à 700m du lac. Appartement /studio située au rez-de-chaussée en excellent état. il dispose 'un beau séjour, d'une cuisine ouverte et parfaitement équipée, d'une chambre à coucher séparée par une cloison, idéalement intégrée dans l'espace, donnant accès à une spacieuse salle de douche, il dispose également d'un vestiaire, d'un placard et d'une cave. Électricité conforme. PEB =D. Actuellement loué. A visiter!!!
Charges selon le dernier décompte charges 2025 est de 2749,64€ soit 229,14€/mois (fonds de roulements pour les communs est de 166,85€ et consommation propre de chauffage et eau est de 62,28€).
Apple de fond de réserve 2025 est de 458,24€ /an soit 38,18€
l'appartement est actuellement loué avec un bail d'un an du 01/12/25avec un loyer actuel :995€ + charges 100€ = 1095€
Travaux de rénovation effectuée en 2016
- cuisine équipée ""Ixina""
- Nouvelle salle de douche,
- nouveau sol (vynil) et faux plafonds
- cloison séparation chambre/séjour
- mise en conformité électricité
Show all
Show less"
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/vbe32420,vbe32420,apartment,sale,1083,ganshoren,225000.0,1,Normal,Gas,,17,1950,E,50.87113,4.30253,0,,4,1,1,4,1,1,,1,,,,,1,,(information not available),1100.0,2700.0,2100.0,159.0,810.0,,573.0,1400.0,327.0,1200.0,235.0,1100.0,647.0,1000.0,368.0,1300.0,368.0,"Located near Koekelberg Basilica, on the 2nd floor of a small 4-storey building without a lift, this attractive one-bedroom flat offers a floor area of approximately 85m² and is laid out as follows: spacious entrance hall (security door), separate toilet with washbasin, spacious fitted kitchen, covered terrace, living room with loggia and dining area, the whole offering a floor area of 30m², balcony at the front, 1 large bedroom of approx. 17m² with access to the en-suite bathroom with space for a washing machine, additional information: flat in excellent condition, triple glazing, EPC rating E, 1 cellar, council tax: approx. €860, low service charges: €100, individual gas boiler (2019), ideal as a first-time buy (€200,000 tax allowance), enquiries and viewings via email or on
Tel
0476/801.874
, exclusive to Larockimmo
Show all
Show less"
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbe32350,vbe32350,apartment,sale,1140,evere,235000.0,1,To renovate,Gas,,13,,C,50.874464,4.399615,,2,15,3,1,,1,1,,1,,,,,,,no flooding area,1000.0,1500.0,3700.0,677.0,588.0,,127.0,127.0,238.0,548.0,238.0,548.0,1300.0,2400.0,738.0,768.0,738.0,"Pôle Immobilier vous présente cet appartement 3 chambres situé au 8e étage, offrant une belle luminosité et une vue dégagée. Idéalement situé dans un quartier calme et verdoyant, à proximité de l’OTAN, des transports en commun, des commerces ainsi que du parc du Bon Pasteur, ce bien bénéficie d’un emplacement de choix.
L’appartement se compose d’un hall d’entrée, d’un séjour lumineux, d’une cuisine, d’un hall de nuit, d’une salle de bain, d’un WC séparé et de trois chambres. Atout supplémentaire : une agréable terrasse bien orientée, accessible depuis le séjour et l’une des chambres, idéale pour profiter des beaux jours. Une cave complète ce bien.
Bien que nécessitant quelques rafraîchissements, cet appartement représente une belle opportunité, tant pour un premier achat que pour un investissement.
Faire offre à partir de 235.000 euros sus réserve d'acceptation des propriétaires.
Informations et visites :
Tel
081/403.203
Show all
Show less"
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1190/vorst/vbd27505,vbd27505,residence,sale,1190,vorst,350000.0,,To be renovated,Gas,,17,1884,G,50.8,4.3166667,,2,,7,1,,1,,,,,1,,,1,,(information not available),900.0,1600.0,804.0,113.0,86.0,,626.0,817.0,191.0,198.0,191.0,198.0,766.0,761.0,737.0,1100.0,505.0,"Idéalement situé sur un grand axe, à proximité immédiate des commerces et des transports en communs. Venez découvrir cette spacieuse maison à rénover complètement.de 170m² . Elle dispose d'un hall d'entrée, d'un séjour, d'une pièce cuisine, d'une salle de douche d'une toilette séparée et de 7 chambres. Elle dispose également d'un jardin de ville de 60m² Actuellement louée. PEB= G A VISITER!!!! PAS DE GARAGE INCLUS. La porte de garage appartient a une autre parcelle avec entrepôt arrière ne faisant pas partie de la vente.
bail de 9 ans du 1er juillet 2017 pour un loyer actuelle de 1300€/mois.
Show all
Show less"
brussels,House,https://immovlan.be/en/detail/mixed-building/for-sale/1080/sint-jans-molenbeek/vbe09500,vbe09500,mixed-building,sale,1080,sint-jans-molenbeek,550000.0,,Excellent,Gas,,14,1960,D,50.8569755,4.3193694,,2,,2,2,,2,1,,,,1,1,,1,,(information not available),1100.0,1200.0,3900.0,87.0,245.0,506.0,262.0,267.0,211.0,216.0,201.0,206.0,510.0,725.0,324.0,324.0,324.0,"Located in a pleasant neighbourhood near the Berchem-Sainte-Agathe cemetery and Scheutbos Park, this investment property dating from around 1960 (concrete structure) comprises, on the ground floor (80m² floor area): a 2-car garage + parking spaces in front of the building, cellars, meter room (separate water, gas and electricity meters), 1st and 2nd floors: 1 apartment per floor of 75m², fully renovated, identical and laid out as follows: spacious entrance hall, shower room, separate toilet, living room of approx. 30m², fitted kitchen, 1 bedroom of 14m²; the first floor benefits from a terrace and a 135m² garden. Additional information: this property has undergone a complete renovation (insulation of the façade and roof (14cm), electrical work and interior finishes), individual gas boiler for each flat, separate meters, quiet and pleasant neighbourhood, excellent investment! Exclusive to Larockimmo. For enquiries and viewings, call
Tel
0476/801.874
or email. Non-contractual advertisement subject to change.
(This advertisement is for information purposes only and is not contractually binding. Offers are subject to errors, prior sale, price changes or omissions. Prices are exclusive of notary fees, registration duties and/or VAT payable by the purchaser).""
Dimensions are provided for information purposes only.
Show all
Show less"
brussels,Apartment,https://immovlan.be/en/detail/penthouse/for-sale/1190/vorst/vbe36997,vbe36997,penthouse,sale,1190,vorst,420000.0,0,,Gas,,92,2019,C,50.8142177,4.3246279,,,4,2,2,,2,1,,0,0,,,,,,no flooding area,812.0,636.0,4700.0,14.0,35.0,,232.0,412.0,116.0,278.0,116.0,278.0,812.0,1000.0,552.0,579.0,552.0,"Découvrez ce penthouse situé au dernier étage d’un immeuble récent, offrant un cadre de vie moderne et lumineux. Grâce à ses grandes baies vitrées, l’appartement bénéficie d’une belle luminosité naturelle et de volumes agréables à vivre. Le séjour spacieux s’ouvre sur une grande terrasse avec une vue dégagée, idéale pour profiter des beaux jours. La cuisine équipée s’intègre harmonieusement à l’espace de vie pour un confort au quotidien. L’espace nuit comprend deux chambres, dont une avec sa salle de douche privative, ainsi qu’une salle de bain supplémentaire. Les finitions soignées, les matériaux de qualité et les équipements modernes apportent confort et fonctionnalité à l’ensemble. Situé dans une résidence récente et sécurisée, ce bien dispose également d’un ascenseur, d’un parking privatif et d’un agréable espace extérieur. Un appartement alliant confort, modernité et belle vue, dans un environnement recherché. Un emplacement de parking en sous-sol est disponible en supplément au prix de 30.000 €.
* Sorry we haven’t received any English translation for this text.
Show all
Show less"
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/rbw26287,rbw26287,apartment,sale,1070,anderlecht,280000.0,1,,Gas,,96,2009,D,50.8420959,4.3102106,,,4,2,1,,1,1,,1,0,,,,,,no flooding area,1200.0,1900.0,2100.0,284.0,979.0,493.0,128.0,128.0,420.0,952.0,420.0,952.0,420.0,952.0,475.0,995.0,475.0,"Planifiez votre visite et téléchargez tous les documents du dossier de vente via notre site web :
https://www.deimmobiliers.be/fr/detail/vente-appartement-anderlecht/7568418
Cet appartement prêt à emménager et situé au rez-de-chaussée, se trouve à Anderlecht juste en face du paisible Parc Forestier, au sein d’une copropriété bien entretenue dénommée « Résidence DEMOSTHENE ». Vous bénéficierez ici d’un cadre de vie particulièrement pratique et agréable. La résidence est implantée dans un environnement résidentiel et calme, à proximité de nombreux commerces, supermarchés, écoles, infrastructures sportives et établissements horeca, tout en offrant un accès à plusieurs espaces verts et possibilités de loisirs. De nombreuses connexions en transports en commun (bus, tram et métro) sont accessibles à pied, tandis que les principaux axes routiers sont rapidement joignables, assurant une excellente connexion avec le centre-ville et les communes environnantes. L’appartement est situé au rez-de-chaussée et se compose comme suit : hall d’entrée, deux chambres à coucher, salle de bains (avec toilette, lavabo, baignoire et cabine de douche), buanderie pratique ainsi qu’un lumineux espace de vie avec cuisine ouverte entièrement équipée. Grâce à une grande baie vitrée coulissante dans le séjour, vous accédez à une agréable terrasse de +/- 40m² avec abri de jardin. L’appartement dispose également d’une cave privative, offrant un espace de rangement supplémentaire. En résumé : un appartement prêt à emménager, bénéficiant d’une localisation particulièrement avantageuse. Une excellente opportunité, tant pour une occupation personnelle que pour un investissement locatif. Les informations fournies ainsi que les superficies mentionnées sont données à titre purement indicatif et n’impliquent aucun engagement juridique.
* Sorry we haven’t received any English translation for this text.
Show all
Show less"
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/rbw26285,rbw26285,apartment,sale,1070,anderlecht,200000.0,1,,Gas,,76,1963,E,50.8257354,4.2841726,,,,2,1,,1,,,1,0,,,,,,no flooding area,1600.0,1800.0,301.0,375.0,145.0,1300.0,512.0,520.0,803.0,1700.0,675.0,888.0,767.0,737.0,372.0,944.0,372.0,"Téléchargez nos documents de vente et inscrivez-vous à la visite via notre site web :
https://www.deimmobiliers.be/fr/detail/vente-appartement-anderlecht/7537231
Envie de calme, de nature et de confort ? Découvrez cet appartement idéalement situé à proximité du Parc des Étangs à Anderlecht, le lieu parfait pour ceux qui apprécient les espaces verts, les promenades relaxantes et un cadre de vie agréable avec une co-propriété entretenu par une concièrgerie. Cet appartement à rafraîchir se situe au deuxième étage. Via le hall d’entrée, vous accédez à un lumineux séjour offrant suffisamment d’espace pour un coin salon convivial ainsi qu’une salle à manger. La cuisine fermée et entièrement équipée s’y intègre parfaitement. L’appartement dispose également d’un balcon où vous pourrez profiter du calme et de l’air extérieur. Il comprend en outre deux chambres et une salle de bains équipée d’une baignoire avec fonction douche, d’un lavabo et d’un WC. Un espace de rangement pratique et une cave complètent l’ensemble. Toutes les informations et superficies mentionnées sont données à titre indicatif et sans engagement juridique.
* Sorry we haven’t received any English translation for this text.
Show all
Show less"
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1082/berchem-sainte-agathe/vbe36970,vbe36970,residence,sale,1082,berchem-sainte-agathe,389000.0,0,Normal,Gas,,14,1930,F,50.8623456,4.2893543,,2,2,4,1,8,2,1,,0,0,1,,,1,,no flooding area,1500.0,2000.0,1400.0,140.0,439.0,,464.0,525.0,239.0,239.0,239.0,239.0,239.0,239.0,34.0,34.0,34.0,"BERCHEM-SAINTE-AGATHE - REF : 7741980 - Dans un quartier résidentiel à proximité de toutes les facilités, nous vous proposons cette charmante maison 4 chambres, avec véranda et beau jardin orienté plein Sud! Elle se compose: au rez-de-chaussée: d'un hall d'entrée/cage d'escalier, un wc séparé, un lumineux living, une grande cuisine entièrement équipée, une belle véranda et un espace extérieur (jardin - terrasse) orienté plein Sud. Au 1er étage: un grand hall de nuit, 2 chambres et une salle de douche avec double évier et wc. Au 2ème étage: 2 belles chambres et une mezzanine pour du rangement. Détails importants: double vitrage, toiture refaite et isolée il y a 20 ans, nouvelle chaudière au gaz à condensation de 2026, PEB F - 339 kWm2/an , maison habitable immédiatement. À venir visiter d'urgence, ne restera pas longtemps en vente! Coup de coeur assuré !!! Faire offre à partir de 399.000€ Ne tardez pas à venir visiter ce bien avec votre agence Perception Immobilière en nous contactant au
Tel
0496/70.83.70
. et pour plus d'informations rendez-vous sur notre site
www.perception-immobiliere.be.
Rejoignez également notre page facebook (
www.facebook.com/perceptionimmobiliere/
) pour suivre notre actualité et nos offres en exclusivité! Annonce non contractuelle, non opposable et sans reconnaissance préjudiciable.
Show all
Show less"
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbe36968,vbe36968,apartment,sale,1200,sint-lambrechts-woluwe,375000.0,1,Normal,Gas,,14,1965,F,50.8477202,4.435191,0,2,5,3,2,1,2,1,,1,0,,1,,,,(information not available),3000.0,3100.0,2500.0,96.0,90.0,32.0,197.0,251.0,395.0,475.0,395.0,475.0,373.0,565.0,56.0,5.0,56.0,"EXPERTISSIMMO is pleased to offer this bright and spacious 3-bedroom apartment in WOLUWE SAINT LAMBERT (Roodebeek), measuring approximately 123 m² (PEB area) plus a rear balcony, located on the 5th floor of a well-maintained building with an elevator. Ideally located near Woluwe Shopping (Roodebeek metro and public transportation), Georges Henri Park, and all amenities, it is laid out as follows: Entrance hall with coat closet - Bright living room of approximately 30 m² with hardwood floors and unobstructed views - Separate kitchen of approximately 10 m² with access to the balcony - Hallway leading to the bedrooms with built-in closets, providing access to the master bedroom of approximately 13.5 m² - Bathroom (tub, sink, toilet) - Second hallway with separate toilet and sink - 2 bedrooms of approximately 11.5 and 11 m² - Shower room (shower, sink) - Basement. Energy Performance Certificate (EPC) rating: F (roof insulation planned by the homeowners’ association, with funds available => EPC rating to improve shortly). Price: €375,000 + poss. garage/enclosed parking space for €30,000. Property registration documents and floor plans available upon request. The owner reserves the right to accept or reject any offer. Information is provided for reference only and is not contractually binding.
For information and viewings, call
Tel
02/736.67.92
----- VIRTUAL TOUR:
https://my.matterport.com/show/?m=yHqGNuRgt65
-----
Show all
Show less"
brussels,Apartment,https://immovlan.be/en/detail/studio/for-sale/1040/etterbeek/vbe36962,vbe36962,studio,sale,1040,etterbeek,210000.0,1,Normal,Gas,,46,1975,F,50.830747,4.4033689,,3,2,0,1,1,1,1,,1,1,,1,,1,,no flooding area,1400.0,2200.0,2600.0,206.0,149.0,447.0,379.0,392.0,412.0,823.0,440.0,1100.0,440.0,1100.0,177.0,858.0,177.0,"🌿 Etterbeek I Boulevard Louis Schmidt | 49 m² studio with an 10 m² balcony.
Some addresses stand out at first glance.
On Boulevard Louis Schmidt, trees line the façades, peace and quiet prevail, and yet everything is right there.
The property
Well-laid-out 49 m² (EPC) studio: entrance hall, separate kitchen, bathroom, bright living area with lounge corner and sleeping area, storage room. Cellar included (3 m²), optional garage at €150/month.
But what truly sets this apartment apart? An 10 m² wraparound balcony, bathed in light and overlooking greenery. A genuine extra living space.
The neighbourhood
ULB & VUB just a stone’s throw away. Delta & Mérode metro stations, tram, bus, etc. … the city centre is only minutes away.
Cinquantenaire Park, shops, restaurants: everything you are looking for, with no compromise.
The project
The studio requires some freshening up, and that is precisely what makes it an opportunity!
A blank canvas for a tailor-made cocoon, or a solid rental investment in a sought-after university area.
📋 Practical information
Charges: approx. €250/month | Reserve fund: approx. €30/month
EPC: F | Electricity needs to be reviewed | Built in 1955
💬 Interested?
Book your appointment easily!
Click on “Book a visit” at the top right of the listing to choose your time slot online.
Show all
Show less"
brussels,Apartment,https://immovlan.be/en/detail/ground-floor/for-sale/1130/haren/vbe36921,vbe36921,ground-floor,sale,1130,haren,325000.0,1,New,Hot air,,14,2026,A,50.895148,4.418088,0,3,2,1,1,1,1,1,,1,1,1,,,,,no flooding area,849.0,812.0,5900.0,329.0,3800.0,,170.0,624.0,63.0,673.0,63.0,673.0,1100.0,2100.0,1400.0,2200.0,996.0,"Ideally located in a quiet neighbourhood, close to main roads, playgrounds and all amenities. This superb project with contemporary architecture fully meets the latest energy standards. The ‘SERVANDONI II’ residence offers this ground floor apartment comprising an entrance hall, a spacious 40m² living room with access to a large 180m² garden, a 14m² bedroom, shower room, laundry room. High-quality finishes, acoustic insulation, excellent energy performance! Everything has been designed to ensure you maximum living comfort. Heat pump, triple-glazed windows, double-flow ventilation, videophone. Parking spaces available at extra cost (€28,000). Sale under 12.5% registration duties. NO VAT! Photos are from phase I, phase II will be delivered in September 2026. For more info:
Tel
0477/68.32.18
Show all
Show less"
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbe36909,vbe36909,apartment,sale,1190,vorst,175000.0,0,To be renovated,Gas,,14,1938,G,50.8,4.3166667,0,3,3,1,1,1,1,,,0,0,,,,1,,no flooding area,900.0,1600.0,804.0,113.0,86.0,,626.0,817.0,191.0,198.0,191.0,198.0,766.0,761.0,737.0,1100.0,505.0,"FOREST – Near Parc du Bempt, in a one-way street: APARTMENT (1 bedroom / 1 bathroom) of approximately 52 m² (gross surface according to EPC) in a small co-ownership with low charges and no elevator, including a CELLAR. Located on the 3rd floor, the apartment is currently composed as follows: A bright living room of approximately 24 m² with a kitchen area, unobstructed view with no overlooking neighbors, a bedroom of approximately 14 m², a separate toilet and a bathroom. In the basement: a cellar. EPC: G - PVC double glazing – Electrical installation compliant – Individual gas boiler (2008) - No elevator - Currently rented at €500/month (excluding charges) Long-term lease. A property to discover exclusively at Latour & Petit!
Show all
Show less"
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbe36908,vbe36908,residence,sale,1150,sint-pieters-woluwe,1159000.0,0,Excellent,,,9,1933,G,50.8263656,4.417601,0,4,2,5,2,2,4,1,,0,0,1,1,,1,1,no flooding area,1400.0,1500.0,2200.0,121.0,1100.0,1400.0,403.0,419.0,53.0,53.0,53.0,53.0,1000.0,1300.0,613.0,607.0,613.0,"WOLUWE-SAINT-PIERRE, in the highly sought-after Chant d’Oiseau neighbourhood, a stone’s throw from Woluwe Park, a charming detached villa (5 bedrooms/2 bathrooms) with a garage, set on a plot of 305 m² with a terrace and garden perfectly facing south-east. The house offers 193m² (according to the Energy Performance Certificate) and is in perfect condition! It features the following: on the ground floor: entrance hall with cloakroom and toilet, bright living room with open fire and a small office or games room, fully fitted kitchen, access to the terrace and garden from both the living room and the kitchen. On the first floor: 3 bedrooms (9m², 15m², 15m² – parquet flooring), bathroom and toilet. On the second floor: 2 attic bedrooms with fitted wardrobes (11m², 9m² – parquet flooring), shower room and toilet. In the basement: garage, set of cellars, some of which are currently converted into a family room/multi-purpose space, utility room, toilet. EPC rating G (399kWh/m²/year – ‘E’ rating achievable by insulating the external walls). Electricity compliant (by the date of the deed at the latest). Gas condensing boiler (2005). Planning permission: application pending. A real ‘must-see’ property, ideally situated in a green neighbourhood within easy reach of all amenities. Don’t miss out – view it now exclusively at L&P!
Show all
Show less"
